"trial_type","trial_index","plugin_version","time_elapsed","participant","experiment_start_time","experiment_seed","age","sex","art_experience","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","rotation","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_nv","chosen_ang","chosen_curv","chosen_rot","correct","block_failed","blocks_failed_total"
"html-button-response","75","2.1.0","458247","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","4579","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","22","30","exp_221","2-2-1","-135","[13,14,16]","[{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/curv1/stim_nv2_ang135_curv1_rot-135.png","images/curv1/stim_nv2_ang90_curv1_rot-135.png","images/curv1/stim_nv3_ang90_curv1_rot-135.png","false","false","null","null","2","images/curv1/stim_nv3_ang90_curv1_rot-135.png","3","90","1","-135","null","",""
"html-button-response","77","2.1.0","460046","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1797","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","23","31","exp_221","2-2-1","-045","[19,22,23]","[{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/curv2/stim_nv2_ang90_curv2_rot-045.png","images/curv2/stim_nv1_ang90_curv2_rot-045.png","images/curv2/stim_nv2_ang135_curv2_rot-045.png","false","false","null","null","1","images/curv2/stim_nv1_ang90_curv2_rot-045.png","1","90","2","-045","null","",""
"html-button-response","79","2.1.0","461562","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1515","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","24","32","exp_111","1-1-1","+090","[0,8,24]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/curv2/stim_nv3_ang45_curv2_rot+090.png","images/curv0/stim_nv3_ang135_curv0_rot+090.png","images/curv0/stim_nv1_ang45_curv0_rot+090.png","false","false","null","null","2","images/curv0/stim_nv1_ang45_curv0_rot+090.png","1","45","0","+090","null","",""
"html-button-response","81","2.1.0","463031","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1467","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","25","33","exp_111","1-1-1","+000","[9,16,24]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/curv1/stim_nv3_ang90_curv1_rot+000.png","images/curv1/stim_nv1_ang45_curv1_rot+000.png","images/curv2/stim_nv3_ang45_curv2_rot+000.png","false","false","null","null","1","images/curv1/stim_nv1_ang45_curv1_rot+000.png","1","45","1","+000","null","",""
"html-button-response","83","2.1.0","464596","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1564","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","26","34","exp_221","2-2-1","+180","[2,3,5]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":5,""curv"":0,""nv"":2,""ang"":135}]","images/curv0/stim_nv2_ang135_curv0_rot+180.png","images/curv0/stim_nv1_ang135_curv0_rot+180.png","images/curv0/stim_nv2_ang45_curv0_rot+180.png","false","false","null","null","1","images/curv0/stim_nv1_ang135_curv0_rot+180.png","1","135","0","+180","null","",""
"html-button-response","85","2.1.0","466612","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2014","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","27","35","exp_221","2-2-1","+135","[19,21,22]","[{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/curv2/stim_nv1_ang90_curv2_rot+135.png","images/curv2/stim_nv2_ang45_curv2_rot+135.png","images/curv2/stim_nv2_ang90_curv2_rot+135.png","false","false","null","null","0","images/curv2/stim_nv1_ang90_curv2_rot+135.png","1","90","2","+135","null","",""
"html-button-response","87","2.1.0","472195","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","5581","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","28","36","exp_111","1-1-1","-090","[0,15,21]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/curv0/stim_nv1_ang45_curv0_rot-090.png","images/curv1/stim_nv3_ang45_curv1_rot-090.png","images/curv2/stim_nv2_ang45_curv2_rot-090.png","false","false","null","null","0","images/curv0/stim_nv1_ang45_curv0_rot-090.png","1","45","0","-090","null","",""
"html-button-response","89","2.1.0","477295","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","5098","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","29","37","catch","3-2-2","+135","[13,13,13]","[{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":13,""curv"":0,""nv"":2,""ang"":90}]","images/curv1/stim_nv2_ang90_curv1_rot+135.png","images/curv1/stim_nv2_ang90_curv1_rot+135.png","images/curv0/stim_nv2_ang90_curv0_rot+135.png","false","true","2","2","2","images/curv0/stim_nv2_ang90_curv0_rot+135.png","2","90","0","+135","true","",""
"html-button-response","91","2.1.0","478579","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1282","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","30","38","exp_221","2-2-1","-135","[9,10,13]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":13,""curv"":1,""nv"":2,""ang"":90}]","images/curv1/stim_nv1_ang45_curv1_rot-135.png","images/curv1/stim_nv2_ang90_curv1_rot-135.png","images/curv1/stim_nv1_ang90_curv1_rot-135.png","false","false","null","null","1","images/curv1/stim_nv2_ang90_curv1_rot-135.png","2","90","1","-135","null","",""
"html-button-response","93","2.1.0","480029","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1448","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","31","39","exp_111","1-1-1","+090","[10,17,20]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/curv1/stim_nv1_ang90_curv1_rot+090.png","images/curv1/stim_nv3_ang135_curv1_rot+090.png","images/curv2/stim_nv1_ang135_curv2_rot+090.png","false","false","null","null","1","images/curv1/stim_nv3_ang135_curv1_rot+090.png","3","135","1","+090","null","",""
"html-button-response","95","2.1.0","483029","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2999","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","32","40","exp_221","2-2-1","+180","[4,13,16]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/curv1/stim_nv2_ang90_curv1_rot+180.png","images/curv1/stim_nv3_ang90_curv1_rot+180.png","images/curv0/stim_nv2_ang90_curv0_rot+180.png","false","false","null","null","1","images/curv1/stim_nv3_ang90_curv1_rot+180.png","3","90","1","+180","null","",""
"html-button-response","97","2.1.0","484328","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1298","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","33","41","exp_221","2-2-1","+180","[1,7,16]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/curv0/stim_nv1_ang90_curv0_rot+180.png","images/curv1/stim_nv3_ang90_curv1_rot+180.png","images/curv0/stim_nv3_ang90_curv0_rot+180.png","false","false","null","null","0","images/curv0/stim_nv1_ang90_curv0_rot+180.png","1","90","0","+180","null","",""
"html-button-response","99","2.1.0","486228","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1898","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","34","42","exp_221","2-2-1","+000","[13,22,23]","[{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/curv2/stim_nv2_ang135_curv2_rot+000.png","images/curv2/stim_nv2_ang90_curv2_rot+000.png","images/curv1/stim_nv2_ang90_curv1_rot+000.png","false","false","null","null","0","images/curv2/stim_nv2_ang135_curv2_rot+000.png","2","135","2","+000","null","",""
"html-button-response","101","2.1.0","488561","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2332","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","35","43","exp_221","2-2-1","+045","[5,8,14]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":14,""curv"":1,""nv"":2,""ang"":135}]","images/curv0/stim_nv2_ang135_curv0_rot+045.png","images/curv1/stim_nv2_ang135_curv1_rot+045.png","images/curv0/stim_nv3_ang135_curv0_rot+045.png","false","false","null","null","2","images/curv0/stim_nv3_ang135_curv0_rot+045.png","3","135","0","+045","null","",""
"html-button-response","103","2.1.0","489794","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1232","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","36","44","exp_111","1-1-1","+000","[5,11,12]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":12,""curv"":1,""nv"":2,""ang"":45}]","images/curv1/stim_nv1_ang135_curv1_rot+000.png","images/curv0/stim_nv2_ang135_curv0_rot+000.png","images/curv1/stim_nv2_ang45_curv1_rot+000.png","false","false","null","null","0","images/curv1/stim_nv1_ang135_curv1_rot+000.png","1","135","1","+000","null","",""
"html-button-response","105","2.1.0","490577","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","782","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","37","45","exp_111","1-1-1","+180","[14,20,22]","[{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/curv2/stim_nv1_ang135_curv2_rot+180.png","images/curv1/stim_nv2_ang135_curv1_rot+180.png","images/curv2/stim_nv2_ang90_curv2_rot+180.png","false","false","null","null","0","images/curv2/stim_nv1_ang135_curv2_rot+180.png","1","135","2","+180","null","",""
"html-button-response","107","2.1.0","493196","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2617","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","38","46","exp_111","1-1-1","+045","[14,16,26]","[{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv1/stim_nv2_ang135_curv1_rot+045.png","images/curv1/stim_nv3_ang90_curv1_rot+045.png","images/curv2/stim_nv3_ang135_curv2_rot+045.png","false","false","null","null","0","images/curv1/stim_nv2_ang135_curv1_rot+045.png","2","135","1","+045","null","",""
"html-button-response","109","2.1.0","494930","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1732","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","39","47","exp_111","1-1-1","+045","[11,12,23]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/curv1/stim_nv2_ang45_curv1_rot+045.png","images/curv2/stim_nv2_ang135_curv2_rot+045.png","images/curv1/stim_nv1_ang135_curv1_rot+045.png","false","false","null","null","1","images/curv2/stim_nv2_ang135_curv2_rot+045.png","2","135","2","+045","null","",""
"html-button-response","111","2.1.0","501128","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","6196","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","40","48","exp_111","1-1-1","+180","[11,18,26]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv1/stim_nv1_ang135_curv1_rot+180.png","images/curv2/stim_nv1_ang45_curv2_rot+180.png","images/curv2/stim_nv3_ang135_curv2_rot+180.png","false","false","null","null","2","images/curv2/stim_nv3_ang135_curv2_rot+180.png","3","135","2","+180","null","",""
"html-button-response","113","2.1.0","503294","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2165","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","41","49","catch","3-2-2","+180","[5,5,5]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":5,""curv"":0,""nv"":2,""ang"":90}]","images/curv0/stim_nv2_ang90_curv0_rot+180.png","images/curv0/stim_nv2_ang135_curv0_rot+180.png","images/curv0/stim_nv2_ang135_curv0_rot+180.png","false","true","0","0","0","images/curv0/stim_nv2_ang90_curv0_rot+180.png","2","90","0","+180","true","",""
