"trial_type","trial_index","plugin_version","time_elapsed","participant","experiment_start_time","experiment_seed","age","sex","art_experience","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","rotation","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_nv","chosen_ang","chosen_curv","chosen_rot","correct","block_failed","blocks_failed_total"
"html-button-response","75","2.1.0","326645","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","8577","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","22","30","exp_111","1-1-1","+000","[8,14,16]","[{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/curv1/stim_nv2_ang135_curv1_rot+000.png","images/curv0/stim_nv3_ang135_curv0_rot+000.png","images/curv1/stim_nv3_ang90_curv1_rot+000.png","false","false","null","null","0","images/curv1/stim_nv2_ang135_curv1_rot+000.png","2","135","1","+000","null","",""
"html-button-response","77","2.1.0","332909","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","6262","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","23","31","exp_111","1-1-1","+000","[2,3,14]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":14,""curv"":1,""nv"":2,""ang"":135}]","images/curv1/stim_nv2_ang135_curv1_rot+000.png","images/curv0/stim_nv2_ang45_curv0_rot+000.png","images/curv0/stim_nv1_ang135_curv0_rot+000.png","false","false","null","null","2","images/curv0/stim_nv1_ang135_curv0_rot+000.png","1","135","0","+000","null","",""
"html-button-response","79","2.1.0","336333","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","3422","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","24","32","exp_111","1-1-1","-045","[7,15,26]","[{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv1/stim_nv3_ang45_curv1_rot-045.png","images/curv0/stim_nv3_ang90_curv0_rot-045.png","images/curv2/stim_nv3_ang135_curv2_rot-045.png","false","false","null","null","2","images/curv2/stim_nv3_ang135_curv2_rot-045.png","3","135","2","-045","null","",""
"html-button-response","81","2.1.0","340220","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","3884","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","25","33","exp_221","2-2-1","-045","[22,23,25]","[{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":23,""curv"":2,""nv"":2,""ang"":135},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv2/stim_nv2_ang90_curv2_rot-045.png","images/curv2/stim_nv2_ang135_curv2_rot-045.png","images/curv2/stim_nv3_ang90_curv2_rot-045.png","false","false","null","null","2","images/curv2/stim_nv3_ang90_curv2_rot-045.png","3","90","2","-045","null","",""
"html-button-response","83","2.1.0","343875","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","3652","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","26","34","exp_221","2-2-1","-135","[23,24,26]","[{""id"":23,""curv"":2,""nv"":2,""ang"":135},{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv2/stim_nv3_ang135_curv2_rot-135.png","images/curv2/stim_nv3_ang45_curv2_rot-135.png","images/curv2/stim_nv2_ang135_curv2_rot-135.png","false","false","null","null","1","images/curv2/stim_nv3_ang45_curv2_rot-135.png","3","45","2","-135","null","",""
"html-button-response","85","2.1.0","347774","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","3897","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","27","35","exp_111","1-1-1","+045","[8,14,20]","[{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/curv0/stim_nv3_ang135_curv0_rot+045.png","images/curv2/stim_nv1_ang135_curv2_rot+045.png","images/curv1/stim_nv2_ang135_curv1_rot+045.png","false","false","null","null","1","images/curv2/stim_nv1_ang135_curv2_rot+045.png","1","135","2","+045","null","",""
"html-button-response","87","2.1.0","354137","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","6362","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","28","36","exp_111","1-1-1","-045","[3,8,24]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/curv2/stim_nv3_ang45_curv2_rot-045.png","images/curv0/stim_nv3_ang135_curv0_rot-045.png","images/curv0/stim_nv2_ang45_curv0_rot-045.png","false","false","null","null","0","images/curv2/stim_nv3_ang45_curv2_rot-045.png","3","45","2","-045","null","",""
"html-button-response","89","2.1.0","361109","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","6969","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","29","37","exp_221","2-2-1","+045","[9,11,12]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":12,""curv"":1,""nv"":2,""ang"":45}]","images/curv1/stim_nv1_ang45_curv1_rot+045.png","images/curv1/stim_nv1_ang135_curv1_rot+045.png","images/curv1/stim_nv2_ang45_curv1_rot+045.png","false","false","null","null","0","images/curv1/stim_nv1_ang45_curv1_rot+045.png","1","45","1","+045","null","",""
"html-button-response","91","2.1.0","363170","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2060","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","30","38","catch","3-2-2","+045","[5,5,5]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":5,""curv"":0,""nv"":3,""ang"":135}]","images/curv0/stim_nv2_ang135_curv0_rot+045.png","images/curv0/stim_nv2_ang135_curv0_rot+045.png","images/curv0/stim_nv3_ang135_curv0_rot+045.png","false","true","2","2","2","images/curv0/stim_nv3_ang135_curv0_rot+045.png","3","135","0","+045","true","",""
"html-button-response","93","2.1.0","373253","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","10081","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","31","39","exp_111","1-1-1","+045","[6,16,26]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv2/stim_nv3_ang135_curv2_rot+045.png","images/curv0/stim_nv3_ang45_curv0_rot+045.png","images/curv1/stim_nv3_ang90_curv1_rot+045.png","false","false","null","null","2","images/curv1/stim_nv3_ang90_curv1_rot+045.png","3","90","1","+045","null","",""
"html-button-response","95","2.1.0","381791","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","8535","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","32","40","exp_221","2-2-1","-090","[6,7,15]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/curv0/stim_nv3_ang90_curv0_rot-090.png","images/curv0/stim_nv3_ang45_curv0_rot-090.png","images/curv1/stim_nv3_ang45_curv1_rot-090.png","false","false","null","null","0","images/curv0/stim_nv3_ang90_curv0_rot-090.png","3","90","0","-090","null","",""
"html-button-response","97","2.1.0","384166","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2372","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","33","41","exp_221","2-2-1","+000","[15,17,24]","[{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/curv2/stim_nv3_ang45_curv2_rot+000.png","images/curv1/stim_nv3_ang45_curv1_rot+000.png","images/curv1/stim_nv3_ang135_curv1_rot+000.png","false","false","null","null","2","images/curv1/stim_nv3_ang135_curv1_rot+000.png","3","135","1","+000","null","",""
"html-button-response","99","2.1.0","386936","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2768","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","34","42","exp_221","2-2-1","+180","[5,7,8]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":8,""curv"":0,""nv"":3,""ang"":135}]","images/curv0/stim_nv3_ang90_curv0_rot+180.png","images/curv0/stim_nv2_ang135_curv0_rot+180.png","images/curv0/stim_nv3_ang135_curv0_rot+180.png","false","false","null","null","0","images/curv0/stim_nv3_ang90_curv0_rot+180.png","3","90","0","+180","null","",""
"html-button-response","101","2.1.0","391237","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","4298","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","35","43","exp_221","2-2-1","+000","[6,7,16]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/curv0/stim_nv3_ang45_curv0_rot+000.png","images/curv1/stim_nv3_ang90_curv1_rot+000.png","images/curv0/stim_nv3_ang90_curv0_rot+000.png","false","false","null","null","0","images/curv0/stim_nv3_ang45_curv0_rot+000.png","3","45","0","+000","null","",""
"html-button-response","103","2.1.0","393370","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2129","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","36","44","exp_221","2-2-1","+135","[11,14,20]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/curv1/stim_nv1_ang135_curv1_rot+135.png","images/curv2/stim_nv1_ang135_curv2_rot+135.png","images/curv1/stim_nv2_ang135_curv1_rot+135.png","false","false","null","null","2","images/curv1/stim_nv2_ang135_curv1_rot+135.png","2","135","1","+135","null","",""
"html-button-response","105","2.1.0","396029","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2658","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","37","45","exp_221","2-2-1","+000","[0,6,18]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45}]","images/curv0/stim_nv3_ang45_curv0_rot+000.png","images/curv2/stim_nv1_ang45_curv2_rot+000.png","images/curv0/stim_nv1_ang45_curv0_rot+000.png","false","false","null","null","0","images/curv0/stim_nv3_ang45_curv0_rot+000.png","3","45","0","+000","null","",""
"html-button-response","107","2.1.0","400566","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","4535","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","38","46","exp_221","2-2-1","+180","[6,8,24]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/curv0/stim_nv3_ang135_curv0_rot+180.png","images/curv2/stim_nv3_ang45_curv2_rot+180.png","images/curv0/stim_nv3_ang45_curv0_rot+180.png","false","false","null","null","0","images/curv0/stim_nv3_ang135_curv0_rot+180.png","3","135","0","+180","null","",""
"html-button-response","109","2.1.0","405241","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","4673","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","39","47","exp_221","2-2-1","+090","[4,13,14]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":14,""curv"":1,""nv"":2,""ang"":135}]","images/curv1/stim_nv2_ang90_curv1_rot+090.png","images/curv0/stim_nv2_ang90_curv0_rot+090.png","images/curv1/stim_nv2_ang135_curv1_rot+090.png","false","false","null","null","2","images/curv1/stim_nv2_ang135_curv1_rot+090.png","2","135","1","+090","null","",""
"html-button-response","111","2.1.0","407082","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1840","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","40","48","exp_221","2-2-1","-045","[10,11,20]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/curv2/stim_nv1_ang135_curv2_rot-045.png","images/curv1/stim_nv1_ang90_curv1_rot-045.png","images/curv1/stim_nv1_ang135_curv1_rot-045.png","false","false","null","null","1","images/curv1/stim_nv1_ang90_curv1_rot-045.png","1","90","1","-045","null","",""
"html-button-response","113","2.1.0","409912","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2828","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","41","49","exp_111","1-1-1","-135","[0,8,11]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":11,""curv"":1,""nv"":1,""ang"":135}]","images/curv0/stim_nv3_ang135_curv0_rot-135.png","images/curv0/stim_nv1_ang45_curv0_rot-135.png","images/curv1/stim_nv1_ang135_curv1_rot-135.png","false","false","null","null","1","images/curv0/stim_nv1_ang45_curv0_rot-135.png","1","45","0","-135","null","",""
"html-button-response","115","2.1.0","412930","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","3016","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","42","50","exp_111","1-1-1","+000","[6,21,26]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv2/stim_nv2_ang45_curv2_rot+000.png","images/curv0/stim_nv3_ang45_curv0_rot+000.png","images/curv2/stim_nv3_ang135_curv2_rot+000.png","false","false","null","null","2","images/curv2/stim_nv3_ang135_curv2_rot+000.png","3","135","2","+000","null","",""
