"trial_type","trial_index","plugin_version","time_elapsed","participant","expType","experiment_seed","total_experiment_time","age","sex","art_experience","strategy_open","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","rotation","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_nv","chosen_ang","chosen_s","chosen_rot","chosen_curv","correct","block_failed","blocks_failed_total"
"html-button-response","837","2.1.0","2154055","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","1882","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_9","9","7","407","exp_111","1-1-1","+045","[1,5,13]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":13,""curv"":1,""nv"":2,""ang"":90}]","images/stim_nv2_ang90_s0.8_rot+045.png","images/stim_nv1_ang90_s0.0_rot+045.png","images/stim_nv2_ang135_s0.0_rot+045.png","false","false","null","null","0","images/stim_nv2_ang90_s0.8_rot+045.png","2","90","0.8","+045","1","null","",""
"html-button-response","839","2.1.0","2155988","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","1932","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_9","9","8","408","exp_111","1-1-1","-045","[3,7,24]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/stim_nv2_ang45_s0.0_rot-045.png","images/stim_nv3_ang90_s0.0_rot-045.png","images/stim_nv3_ang45_s1.4_rot-045.png","false","false","null","null","2","images/stim_nv3_ang45_s1.4_rot-045.png","3","45","1.4","-045","2","null","",""
"html-button-response","841","2.1.0","2157505","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","1515","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_9","9","9","409","exp_221","2-2-1","+090","[18,24,25]","[{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/stim_nv3_ang45_s1.4_rot+090.png","images/stim_nv3_ang90_s1.4_rot+090.png","images/stim_nv1_ang45_s1.4_rot+090.png","false","false","null","null","2","images/stim_nv1_ang45_s1.4_rot+090.png","1","45","1.4","+090","2","null","",""
"html-button-response","843","2.1.0","2158721","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","1215","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_9","9","10","410","exp_221","2-2-1","+045","[22,23,25]","[{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":23,""curv"":2,""nv"":2,""ang"":135},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/stim_nv2_ang90_s1.4_rot+045.png","images/stim_nv3_ang90_s1.4_rot+045.png","images/stim_nv2_ang135_s1.4_rot+045.png","false","false","null","null","2","images/stim_nv2_ang135_s1.4_rot+045.png","2","135","1.4","+045","2","null","",""
"html-button-response","845","2.1.0","2160238","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","1516","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_9","9","11","411","exp_221","2-2-1","-135","[3,6,21]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/stim_nv2_ang45_s1.4_rot-135.png","images/stim_nv2_ang45_s0.0_rot-135.png","images/stim_nv3_ang45_s0.0_rot-135.png","false","false","null","null","0","images/stim_nv2_ang45_s1.4_rot-135.png","2","45","1.4","-135","2","null","",""
"html-button-response","847","2.1.0","2163022","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","2782","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_9","9","12","412","exp_221","2-2-1","+180","[9,15,17]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/stim_nv3_ang45_s0.8_rot+180.png","images/stim_nv3_ang135_s0.8_rot+180.png","images/stim_nv1_ang45_s0.8_rot+180.png","false","false","null","null","1","images/stim_nv3_ang135_s0.8_rot+180.png","3","135","0.8","+180","1","null","",""
"html-button-response","849","2.1.0","2166138","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","3115","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_9","9","13","413","exp_111","1-1-1","-090","[0,5,12]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":12,""curv"":1,""nv"":2,""ang"":45}]","images/stim_nv2_ang45_s0.8_rot-090.png","images/stim_nv2_ang135_s0.0_rot-090.png","images/stim_nv1_ang45_s0.0_rot-090.png","false","false","null","null","1","images/stim_nv2_ang135_s0.0_rot-090.png","2","135","0","-090","0","null","",""
"html-button-response","851","2.1.0","2171805","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","5665","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_9","9","14","414","exp_221","2-2-1","-135","[11,19,20]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/stim_nv1_ang90_s1.4_rot-135.png","images/stim_nv1_ang135_s1.4_rot-135.png","images/stim_nv1_ang135_s0.8_rot-135.png","false","false","null","null","0","images/stim_nv1_ang90_s1.4_rot-135.png","1","90","1.4","-135","2","null","",""
"html-button-response","853","2.1.0","2175472","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","3665","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_9","9","15","415","exp_111","1-1-1","+180","[5,13,17]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/stim_nv2_ang90_s0.8_rot+180.png","images/stim_nv2_ang135_s0.0_rot+180.png","images/stim_nv3_ang135_s0.8_rot+180.png","false","false","null","null","1","images/stim_nv2_ang135_s0.0_rot+180.png","2","135","0","+180","0","null","",""
"html-button-response","855","2.1.0","2177405","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","1932","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_9","9","16","416","catch","3-2-2","+000","[13,13,13]","[{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":13,""curv"":1,""nv"":2,""ang"":45}]","images/stim_nv2_ang45_s0.8_rot+000.png","images/stim_nv2_ang90_s0.8_rot+000.png","images/stim_nv2_ang90_s0.8_rot+000.png","false","true","0","0","0","images/stim_nv2_ang45_s0.8_rot+000.png","2","45","0.8","+000","1","true","",""
"html-button-response","857","2.1.0","2180571","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","3165","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_9","9","17","417","exp_111","1-1-1","-135","[0,5,11]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":11,""curv"":1,""nv"":1,""ang"":135}]","images/stim_nv2_ang135_s0.0_rot-135.png","images/stim_nv1_ang135_s0.8_rot-135.png","images/stim_nv1_ang45_s0.0_rot-135.png","false","false","null","null","1","images/stim_nv1_ang135_s0.8_rot-135.png","1","135","0.8","-135","1","null","",""
"html-button-response","859","2.1.0","2184022","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","3449","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_9","9","18","418","exp_221","2-2-1","+180","[3,5,8]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":8,""curv"":0,""nv"":3,""ang"":135}]","images/stim_nv2_ang45_s0.0_rot+180.png","images/stim_nv3_ang135_s0.0_rot+180.png","images/stim_nv2_ang135_s0.0_rot+180.png","false","false","null","null","1","images/stim_nv3_ang135_s0.0_rot+180.png","3","135","0","+180","0","null","",""
"html-button-response","861","2.1.0","2185588","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","1565","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_9","9","19","419","exp_111","1-1-1","+045","[10,20,22]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/stim_nv1_ang90_s0.8_rot+045.png","images/stim_nv1_ang135_s1.4_rot+045.png","images/stim_nv2_ang90_s1.4_rot+045.png","false","false","null","null","1","images/stim_nv1_ang135_s1.4_rot+045.png","1","135","1.4","+045","2","null","",""
"html-button-response","863","2.1.0","2188589","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","2999","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_9","9","20","420","exp_111","1-1-1","-045","[0,20,24]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/stim_nv1_ang135_s1.4_rot-045.png","images/stim_nv3_ang45_s1.4_rot-045.png","images/stim_nv1_ang45_s0.0_rot-045.png","false","false","null","null","2","images/stim_nv1_ang45_s0.0_rot-045.png","1","45","0","-045","0","null","",""
"html-button-response","865","2.1.0","2190605","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","2015","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_9","9","21","421","exp_111","1-1-1","+045","[10,20,25]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/stim_nv3_ang90_s1.4_rot+045.png","images/stim_nv1_ang90_s0.8_rot+045.png","images/stim_nv1_ang135_s1.4_rot+045.png","false","false","null","null","2","images/stim_nv1_ang135_s1.4_rot+045.png","1","135","1.4","+045","2","null","",""
"html-button-response","867","2.1.0","2192605","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","1999","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_9","9","22","422","exp_111","1-1-1","+045","[9,19,21]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/stim_nv1_ang45_s0.8_rot+045.png","images/stim_nv1_ang90_s1.4_rot+045.png","images/stim_nv2_ang45_s1.4_rot+045.png","false","false","null","null","1","images/stim_nv1_ang90_s1.4_rot+045.png","1","90","1.4","+045","2","null","",""
"html-button-response","869","2.1.0","2194621","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","2015","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_9","9","23","423","exp_221","2-2-1","-045","[19,20,26]","[{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv3_ang135_s1.4_rot-045.png","images/stim_nv1_ang135_s1.4_rot-045.png","images/stim_nv1_ang90_s1.4_rot-045.png","false","false","null","null","2","images/stim_nv1_ang90_s1.4_rot-045.png","1","90","1.4","-045","2","null","",""
"html-button-response","871","2.1.0","2197238","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","2616","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_9","9","24","424","exp_111","1-1-1","+135","[1,11,16]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/stim_nv3_ang90_s0.8_rot+135.png","images/stim_nv1_ang135_s0.8_rot+135.png","images/stim_nv1_ang90_s0.0_rot+135.png","false","false","null","null","2","images/stim_nv1_ang90_s0.0_rot+135.png","1","90","0","+135","0","null","",""
"html-button-response","873","2.1.0","2198955","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","1716","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_9","9","25","425","exp_111","1-1-1","+180","[0,4,21]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/stim_nv2_ang45_s1.4_rot+180.png","images/stim_nv1_ang45_s0.0_rot+180.png","images/stim_nv2_ang90_s0.0_rot+180.png","false","false","null","null","0","images/stim_nv2_ang45_s1.4_rot+180.png","2","45","1.4","+180","2","null","",""
"html-button-response","875","2.1.0","2200955","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","1999","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_9","9","26","426","exp_221","2-2-1","-135","[21,24,25]","[{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/stim_nv2_ang45_s1.4_rot-135.png","images/stim_nv3_ang45_s1.4_rot-135.png","images/stim_nv3_ang90_s1.4_rot-135.png","false","false","null","null","2","images/stim_nv3_ang90_s1.4_rot-135.png","3","90","1.4","-135","2","null","",""
"html-button-response","877","2.1.0","2206272","68308","noInstr","107775888","3","18","Male","Yes, informal or self-taught experience","checking curvature, looking for angles.","","","","","","","","","","","","","","","","","5315","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_9","9","27","427","exp_111","1-1-1","+180","[7,19,26]","[{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv3_ang135_s1.4_rot+180.png","images/stim_nv3_ang90_s0.0_rot+180.png","images/stim_nv1_ang90_s1.4_rot+180.png","false","false","null","null","1","images/stim_nv3_ang90_s0.0_rot+180.png","3","90","0","+180","0","null","",""
